***VERSION: 2.0.28***
***REL_URL***
TV Show,The Magicians,2015,,,CouchTunerV2,/watch-The-Magicians-online/
TV Show,The Magicians,2015,,,DayT.se,/forumdisplay.php?374-The-Magicians
TV Show,The Magicians,2015,,,HDMovie14,/watch/the-magicians-2015
TV Show,The Magicians,2015,,,StreamLord,/watch-tvshow-the-magicians-286.html
TV Show,The Magicians,2015,,,SolarMovie,/tv/the-magicians-2015/
TV Show,The Magicians,2015,,,WatchEpisodes,/the-magicians-2016
TV Show,The Magicians,2015,,,PrimeWire,/watch-2771967-The-Magicians-online-free
Episode,The Magicians,2015,1,13,moviestorm.eu,/view/12420-watch-the-magicians/season-1/episode-13/#searialinks
TV Show,The Magicians,2015,,,yshows,/show/the-magicians-1
TV Show,The Magicians,2015,,,FardaDownload,/Serial/The%20Magicians/
Episode,The Magicians,2015,1,13,WatchEpisodes,/the-magicians-2016-season-1-episode-13-s01e13_281385
TV Show,The Magicians,2015,,,DDLValley,/show/the-magicians/
TV Show,The Magicians,2015,,,Watch8Now,/watch-The-Magicians-online/
Episode,The Magicians,2015,1,13,SolarMovie,/tv/the-magicians-2015/season-1/episode-13/
TV Show,The Magicians,2015,,,Movie4K,/The-Magicians-watch-tvshow-1172524.html
TV Show,The Walking Dead,2010,,,stream-tv.co,/watch-fear-the-walking-dead-online-free/
TV Show,The Walking Dead,2010,,,DayT.se,/forumdisplay.php?332-Fear-the-Walking-Dead
TV Show,The Walking Dead,2010,,,HDMovie14,/watch/the-walking-dead-2010
TV Show,The Walking Dead,2010,,,yshows,/show/the-walking-dead-1
TV Show,The Walking Dead,2010,,,TVWTVS,/fear-the-walking-dead
TV Show,The Walking Dead,2010,,,FardaDownload,/Serial/Fear%20the%20Walking%20Dead/
TV Show,The Walking Dead,2010,,,Watch8Now,/watch-the-walking-dead-online/
TV Show,The Walking Dead,2010,,,CouchTunerV2,/watch-the-walking-dead-online/
TV Show,The Walking Dead,2010,,,WatchSeries,/serie/the_walking_dead
TV Show,The Walking Dead,2010,,,vidics.ch,/Serie/the_walking_dead
TV Show,The Walking Dead,2010,,,SantaSeries,/watch-tvshows/the-walking-dead/
TV Show,The Walking Dead,2010,,,SolarMovie,/tv/the-walking-dead-2010/
TV Show,The Walking Dead,2010,,,Dizipas,/fear-the-walking-dead
TV Show,The Walking Dead,2010,,,Dizibox,/diziler/the-walking-dead/
TV Show,The Walking Dead,2010,,,StreamLord,/watch-tvshow-the-walking-dead-1.html
Episode,The Walking Dead,2010,6,10,Watch8Now,/stream/the-walking-dead-s6e10.html
TV Show,The Walking Dead,2010,,,WatchEpisodes,/the-walking-dead
TV Show,The Walking Dead,2010,,,moviestorm.eu,/view/11775-watch-fear-the-walking-dead.html
Episode,The Walking Dead,2010,6,10,CouchTunerV2,/stream/the-walking-dead-s6e10.html
Episode,The Walking Dead,2010,6,10,yshows,/episodes/the-walking-dead-1-s6e10.html
Episode,The Walking Dead,2010,6,9,SantaSeries,/watch-episodes/the-walking-dead-season-6-episode-9
Episode,The Walking Dead,2010,6,9,CouchTunerV2,/stream/the-walking-dead-s6e9.html
Episode,The Walking Dead,2010,6,9,Watch8Now,/stream/the-walking-dead-s6e9.html
Episode,The Walking Dead,2010,6,10,WatchSeries,/episode/the_walking_dead_s6_e10.html
Episode,The Walking Dead,2010,6,9,yshows,/episodes/the-walking-dead-1-s6e9.html
Episode,The Walking Dead,2010,6,10,vidics.ch,/Serie/the_walking_dead-Season-6-Episode-10
Episode,The Walking Dead,2010,6,9,WatchSeries,/episode/the_walking_dead_s6_e9.html
Episode,The Walking Dead,2010,6,9,Dizibox,/the-walking-dead-6-sezon-9-bolum-izle/
Episode,The Walking Dead,2010,6,10,Dizibox,/the-walking-dead-6-sezon-10-bolum-izle/
Episode,The Walking Dead,2010,6,10,SantaSeries,/watch-episodes/the-walking-dead-season-6-episode-10
Episode,The Walking Dead,2010,6,10,SolarMovie,/tv/the-walking-dead-2010/season-6/episode-10/
Episode,The Walking Dead,2010,6,9,PrimeWire,/tv-2490619-The-Walking-Dead/season-6-episode-9
Episode,The Walking Dead,2010,6,9,WatchEpisodes,/the-walking-dead-season-6-episode-9-s06e09_249800
TV Show,The Walking Dead,2010,,,PrimeWire,/watch-2490619-The-Walking-Dead-online-free
Episode,The Walking Dead,2010,6,9,vidics.ch,/Serie/the_walking_dead-Season-6-Episode-9
Episode,The Walking Dead,2010,6,10,PrimeWire,/tv-2490619-The-Walking-Dead/season-6-episode-10
TV Show,The Walking Dead,2010,,,Movie4K,/The-Walking-Dead-watch-tvshow-5165560.html
TV Show,The Walking Dead,2010,,,DDLValley,/show/the-walking-dead/
Episode,The Walking Dead,2010,6,9,StreamLord,/episode-the-walking-dead-s06e09-12560.html
Episode,The Walking Dead,2010,6,9,SolarMovie,/tv/the-walking-dead-2010/season-6/episode-9/
Episode,The Walking Dead,2010,6,10,WatchEpisodes,/the-walking-dead-season-6-episode-10-s06e10_249802
Episode,The Walking Dead,2010,6,10,DDLValley,/the-walking-dead-s06e10-proper-hdtv-x264-killers/
Episode,The Walking Dead,2010,6,10,StreamLord,/episode-the-walking-dead-s06e10-12625.html
Episode,The Walking Dead,2010,6,9,DDLValley,/the-walking-dead-s06e09-720p-hdtv-x264-sva/
Episode,The Walking Dead,2010,6,10,Movie4K,/tvshows-6747235-The-Walking-Dead.html
Episode,The Walking Dead,2010,6,11,PrimeWire,/tv-2490619-The-Walking-Dead/season-6-episode-11
Episode,The Walking Dead,2010,6,11,SolarMovie,/tv/the-walking-dead-2010/season-6/episode-11/
Episode,The Walking Dead,2010,6,11,DDLValley,/the-walking-dead-s06e11-proper-hdtv-x264-killers/
Episode,The Walking Dead,2010,6,11,Watch8Now,/stream/the-walking-dead-s6e11.html
Episode,The Walking Dead,2010,6,11,vidics.ch,/Serie/the_walking_dead-Season-6-Episode-11
Episode,The Walking Dead,2010,6,11,SantaSeries,/watch-episodes/the-walking-dead-season-6-episode-11
Episode,The Walking Dead,2010,6,11,CouchTunerV2,/stream/the-walking-dead-s6e11.html
Episode,The Walking Dead,2010,6,11,Movie4K,/tvshows-6759012-The-Walking-Dead.html
Episode,The Walking Dead,2010,6,11,Dizibox,/the-walking-dead-6-sezon-11-bolum-izle/
Episode,The Walking Dead,2010,,,alluc.com,/search?title=The+Walking+Dead&season=6&episode=11&air_date=2016-02-28
Episode,The Walking Dead,2010,,,TVRelease.Net,/727420/The.Walking.Dead.S06E11.720p.WEB-DL.HEVC.x265
Episode,The Walking Dead,2010,6,11,WatchEpisodes,/the-walking-dead-season-6-episode-11-s06e11_249804
Episode,The Walking Dead,2010,6,11,yshows,/episodes/the-walking-dead-1-s6e11.html
Episode,The Walking Dead,2010,6,11,WatchSeries,/episode/the_walking_dead_s6_e11.html
Episode,The Walking Dead,2010,,,DD.tv,/search?query=The Walking Dead S06E11&quality=1080P-X265
Episode,The Walking Dead,2010,,,ReleaseBB,/the-walking-dead-s06e11-720p-hdtv-x264-avs/
Episode,The Walking Dead,2010,6,11,StreamLord,/episode-the-walking-dead-s06e11-12801.html
TV Show,Last Week Tonight with John Oliver,2014,,,stream-tv.co,/watch-last-week-tonight-john-oliver-online-1/
TV Show,Last Week Tonight with John Oliver,2014,,,WatchSeries,/serie/Last_Week_Tonight_with_John_Oliver
TV Show,Last Week Tonight with John Oliver,2014,,,StreamLord,/watch-tvshow-last-week-tonight-with-john-oliver-226.html
TV Show,Last Week Tonight with John Oliver,2014,,,Movie4K,/Last-Week-Tonight-with-John-Oliver-watch-tvshow-5983089.html
TV Show,Last Week Tonight with John Oliver,2014,,,HDMovie14,/watch/last-week-tonight-with-john-oliver-2014
TV Show,Last Week Tonight with John Oliver,2014,,,Watch8Now,/watch-Last-Week-Tonight-with-John-Oliver-online/
TV Show,Last Week Tonight with John Oliver,2014,,,PrimeWire,/watch-2745958-Last-Week-Tonight-with-John-Oliver-online-free
Episode,Last Week Tonight with John Oliver,2014,3,4,WatchSeries,/episode/Last_Week_Tonight_with_John_Oliver_s3_e4.html
TV Show,Last Week Tonight with John Oliver,2014,,,SantaSeries,/watch-tvshows/last-week-tonight-with-john-oliver/
TV Show,Last Week Tonight with John Oliver,2014,,,WatchEpisodes,/last-week-tonight-with-john-oliver
TV Show,Last Week Tonight with John Oliver,2014,,,yshows,/show/last-week-tonight-with-john-oliver
Episode,Last Week Tonight with John Oliver,2014,3,4,Watch8Now,/stream/Last-Week-Tonight-with-John-Oliver-s3e4.html
TV Show,Last Week Tonight with John Oliver,2014,,,vidics.ch,/TV-Show/Last_Week_Tonight_with_John_Oliver
TV Show,Last Week Tonight with John Oliver,2014,,,CouchTunerV2,/watch-Last-Week-Tonight-with-John-Oliver-online/
TV Show,Last Week Tonight with John Oliver,2014,,,DDLValley,/show/last-week-tonight-with-john-oliver/
Episode,Last Week Tonight with John Oliver,2014,3,4,CouchTunerV2,/stream/Last-Week-Tonight-with-John-Oliver-s3e4.html
Episode,Last Week Tonight with John Oliver,2014,3,4,StreamLord,/episode-last-week-tonight-with-john-oliver-s03e04-12950.html
TV Show,Last Week Tonight with John Oliver,2014,,,SolarMovie,/tv/last-week-tonight-with-john-oliver-2014/
Episode,Last Week Tonight with John Oliver,2014,3,4,WatchEpisodes,/last-week-tonight-with-john-oliver-season-3-episode-4-s03e04_230710
Episode,Last Week Tonight with John Oliver,2014,3,4,PrimeWire,/tv-2745958-Last-Week-Tonight-with-John-Oliver/season-3-episode-4
Episode,Last Week Tonight with John Oliver,2014,3,4,SolarMovie,/tv/last-week-tonight-with-john-oliver-2014/season-3/episode-4/
Episode,Last Week Tonight with John Oliver,2014,,,alluc.com,/search?title=Last+Week+Tonight+with+John+Oliver&season=3&episode=4&air_date=2016-03-06
Episode,Last Week Tonight with John Oliver,2014,3,4,vidics.ch,/TV-Show/Last_Week_Tonight_with_John_Oliver-Season-3-Episode-4
Episode,The Magicians,2015,,,alluc.com,/search?title=The+Magicians&season=1&episode=8&air_date=2016-03-07
Episode,The Magicians,2015,1,8,Dizipas,/the-magicians/sezon-1/bolum-8
Episode,The Magicians,2015,1,8,yshows,/episodes/the-magicians-1-s1e8.html
Episode,The Magicians,2015,1,8,StreamLord,/episode-the-magicians-s01e08-12956.html
Episode,The Magicians,2015,1,8,Watch8Now,/stream/The-Magicians-s1e8.html
Episode,The Magicians,2015,1,8,WatchEpisodes,/the-magicians-2016-season-1-episode-8-s01e08_272860
Episode,The Magicians,2015,1,8,stream-tv.co,/2016/03/08/the-magicians-s1e8-the-strangled-heart/
Episode,The Magicians,2015,1,8,CouchTunerV2,/stream/The-Magicians-s1e8.html
Episode,The Magicians,2015,1,8,DayT.se,/showthread.php?7601-The-Magicians-Season-1-Episode-8-Download-S01E08-1080p-Online-Streaming-Subtitles
Episode,The Magicians,2015,1,8,PrimeWire,/tv-2771967-The-Magicians/season-1-episode-8
Episode,The Magicians,2015,1,8,DDLValley,/the-magicians-us-s01e08-repack-hdtv-x264-fleet/
Episode,The Magicians,2015,1,8,SolarMovie,/tv/the-magicians-2015/season-1/episode-8/
Episode,The Magicians,2015,1,8,FardaDownload,/Serial/The%20Magicians/S01/
TV Show,The Late Show with Stephen Colbert,2015,,,WatchEpisodes,/the-late-show-with-stephen-colbert
TV Show,The Late Show with Stephen Colbert,2015,,,SantaSeries,/watch-tvshows/the-late-show-with-stephen-colbert/
TV Show,The Late Show with Stephen Colbert,2015,,,SolarMovie,/tv/the-late-show-with-stephen-colbert-2015/
Episode,The Late Show with Stephen Colbert,2015,1,105,WatchEpisodes,/the-late-show-with-stephen-colbert-season-1-episode-105-s01e105_291521
TV Show,The Late Show with Stephen Colbert,2015,,,PrimeWire,/watch-2768095-The-Late-Show-with-Stephen-Colbert-online-free
Episode,The Late Show with Stephen Colbert,2015,1,105,PrimeWire,/tv-2768095-The-Late-Show-with-Stephen-Colbert/season-2016-episode-43
Episode,The Late Show with Stephen Colbert,2015,,,alluc.com,/search?title=The+Late+Show+with+Stephen+Colbert&season=1&episode=105&air_date=2016-03-07
Episode,The Tonight Show Starring Jimmy Fallon,2014,,,alluc.com,/search?title=The+Tonight+Show+Starring+Jimmy+Fallon&season=3&episode=40&air_date=2016-03-04
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,moviestorm.eu,/view/6246-watch-the-tonight-show-starring-jimmy-fallon.html
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,FardaDownload,/Serial/The%20Tonight%20Show%20Starring%20Jimmy%20Fallon/
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,yshows,/show/the-tonight-show-starring-jimmy-fallon
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,CouchTunerV2,/watch-The-Tonight-Show-Starring-Jimmy-Fallon-online/
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,WatchSeries,/serie/The_Tonight_Show_Starring_Jimmy_Fallon
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,WatchEpisodes,/the-tonight-show-starring-jimmy-fallon
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,Movie4K,/The-Tonight-Show-Starring-Jimmy-Fallon-watch-tvshow-5234116.html
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,SolarMovie,/tv/the-tonight-show-starring-jimmy-fallon-2014/
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,Watch8Now,/watch-The-Tonight-Show-Starring-Jimmy-Fallon-online/
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,SantaSeries,/watch-tvshows/the-tonight-show-starring-jimmy-fallon/
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,vidics.ch,/TV-Show/The_Tonight_Show_Starring_Jimmy_Fallon
Episode,The Tonight Show Starring Jimmy Fallon,2014,3,40,WatchSeries,/episode/The_Tonight_Show_Starring_Jimmy_Fallon_s3_e40.html
Episode,The Tonight Show Starring Jimmy Fallon,2014,3,40,SantaSeries,/watch-episodes/the-tonight-show-starring-jimmy-fallon-season-3-episode-40
Episode,The Tonight Show Starring Jimmy Fallon,2014,3,40,WatchEpisodes,/the-tonight-show-starring-jimmy-fallon-season-3-episode-40-s03e40_290417
Episode,The Tonight Show Starring Jimmy Fallon,2014,3,40,moviestorm.eu,/view/6246-watch-the-tonight-show-starring-jimmy-fallon/season-3/episode-40/#searialinks
TV Show,The Tonight Show Starring Jimmy Fallon,2014,,,PrimeWire,/watch-2744515-The-Tonight-Show-Starring-Jimmy-Fallon-online-free
Episode,The Tonight Show Starring Jimmy Fallon,2014,3,40,PrimeWire,/tv-2744515-The-Tonight-Show-Starring-Jimmy-Fallon/season-2016-episode-40
Episode,The Tonight Show Starring Jimmy Fallon,2014,3,40,SolarMovie,/tv/the-tonight-show-starring-jimmy-fallon-2014/season-3/episode-40/
Episode,The Tonight Show Starring Jimmy Fallon,2014,3,40,vidics.ch,/TV-Show/The_Tonight_Show_Starring_Jimmy_Fallon-Season-3-Episode-40
TV Show,Better Call Saul,2015,,,stream-tv.co,/watch-better-call-saul-online-streaming/
TV Show,Better Call Saul,2015,,,Dizipas,/better-call-saul
TV Show,Better Call Saul,2015,,,moviestorm.eu,/view/5811-watch-better-call-saul.html
TV Show,Better Call Saul,2015,,,Watch8Now,/watch-Better-Call-Saul-online/
TV Show,Better Call Saul,2015,,,DayT.se,/forumdisplay.php?286-Better-Call-Saul
Episode,Better Call Saul,2015,1,1,stream-tv.co,/2014/02/07/better-call-saul-s1e1-uno/
TV Show,Better Call Saul,2015,,,WatchSeries,/serie/Better_Call_Saul
TV Show,Better Call Saul,2015,,,DDLValley,/show/better-call-saul/
TV Show,Better Call Saul,2015,,,vidics.ch,/Serie/Better_Call_Saul
TV Show,Better Call Saul,2015,,,PrimeWire,/watch-2757832-Better-Call-Saul-online-free
TV Show,Better Call Saul,2015,,,TVWTVS,/better-call-saul
TV Show,Better Call Saul,2015,,,WatchEpisodes,/better-call-saul
TV Show,Better Call Saul,2015,,,SolarMovie,/tv/better-call-saul-2015/
Episode,Better Call Saul,2015,1,1,Watch8Now,/stream/Better-Call-Saul-s1e1.html
Episode,Better Call Saul,2015,1,1,Dizipas,/better-call-saul/sezon-1/bolum-1
TV Show,Better Call Saul,2015,,,HDMovie14,/watch/better-call-saul-2015
Episode,Better Call Saul,2015,1,1,PrimeWire,/tv-2757832-Better-Call-Saul/season-1-episode-1
TV Show,Better Call Saul,2015,,,yshows,/show/better-call-saul-2
TV Show,Better Call Saul,2015,,,CouchTunerV2,/watch-Better-Call-Saul-online/
Episode,Better Call Saul,2015,1,1,vidics.ch,/Serie/Better_Call_Saul-Season-1-Episode-1
TV Show,Better Call Saul,2015,,,Movie4K,/Better-Call-Saul-watch-tvshow-5935587.html
TV Show,Better Call Saul,2015,,,SantaSeries,/watch-tvshows/better-call-saul/
Episode,Better Call Saul,2015,1,1,HDMovie14,/watch/better-call-saul-2015-season-1/
Episode,Better Call Saul,2015,1,1,yshows,/episodes/better-call-saul-2-s1e10.html
Episode,Better Call Saul,2015,1,1,WatchEpisodes,/better-call-saul-season-1-episode-1-s01e01_771
Episode,Better Call Saul,2015,1,1,SantaSeries,/watch-episodes/better-call-saul-season-1-episode-1
TV Show,Better Call Saul,2015,,,StreamLord,/watch-tvshow-better-call-saul-6.html
Episode,Better Call Saul,2015,1,1,SolarMovie,/tv/better-call-saul-2015/season-1/episode-1/
Episode,Better Call Saul,2015,1,1,WatchSeries,/episode/Better_Call_Saul_s1_e1.html
Episode,Better Call Saul,2015,1,1,CouchTunerV2,/stream/Better-Call-Saul-s1e1.html
TV Show,Better Call Saul,2015,,,FardaDownload,/Serial/Better%20Call%20Saul/
Episode,Better Call Saul,2015,1,1,StreamLord,/episode-better-call-saul-s01e01-387.html
Episode,Better Call Saul,2015,1,1,moviestorm.eu,/view/5811-watch-better-call-saul/season-1/episode-1/#searialinks
Episode,Better Call Saul,2015,1,2,WatchSeries,/episode/Better_Call_Saul_s1_e2.html
Episode,Better Call Saul,2015,1,2,SolarMovie,/tv/better-call-saul-2015/season-1/episode-2/
Episode,Better Call Saul,2015,1,2,CouchTunerV2,/stream/Better-Call-Saul-s1e2.html
Episode,Better Call Saul,2015,1,2,yshows,/episodes/better-call-saul-2-s1e2.html
Episode,Better Call Saul,2015,1,2,SantaSeries,/watch-episodes/better-call-saul-season-1-episode-2
Episode,Better Call Saul,2015,1,2,stream-tv.co,/2014/02/09/better-call-saul-s1e2-mijo/
Episode,Better Call Saul,2015,1,2,Watch8Now,/stream/Better-Call-Saul-s1e2.html
